Attendance_Rate,Sleep_Hours,Previous_Scores,Internet_Usage_Time,Distance_to_School,Stress_Level,Practice_Exams_Passed,Exam_Score,total_study_load,attendance_to_study_ratio,stress_x_study,prev_efficiency,PE_Ortaokul,PE_Yok,PE_Üniversite,PE_İlkokul
81.89,9.1,35.47,8.4,39.83,3,9,43.9,25.1,4.788888888888889,48.300000000000004,2.074269005847953,False,True,False,False
92.72,8.9,39.73,8.8,11.91,2,8,37.94,19.6,7.358730158730159,23.2,3.153174603174603,False,True,False,False
88.02,9.2,34.21,9.0,6.4,1,9,40.67,22.4,6.1125,13.4,2.3756944444444446,False,False,False,True
91.13,9.1,31.61,9.0,10.02,1,4,43.9,15.1,7.531404958677686,11.1,2.612396694214876,False,False,False,True
76.53,8.6,73.56,8.7,37.48,3,13,62.41,37.4,3.012992125984252,73.19999999999999,2.8960629921259846,True,False,False,False
89.44,7.7,45.04,4.6,21.05,4,14,55.47,42.6,3.0216216216216214,114.4,1.5216216216216216,False,False,False,False
92.29,8.4,78.27,7.4,14.91,3,8,55.4,27.6,4.480097087378641,58.800000000000004,3.7995145631067957,False,False,False,True
77.11,8.8,44.24,7.6,35.0,1,7,40.2,19.5,5.7118518518518515,12.5,3.277037037037037,False,True,False,False
88.6,8.5,72.88,9.0,5.0,5,12,64.43,35.8,3.57258064516129,119.0,2.9387096774193546,False,False,False,False
85.56,8.5,48.4,6.7,13.73,4,11,49.94,32.3,3.8367713004484303,85.2,2.1704035874439462,False,False,False,False
95.89,8.5,37.22,9.0,8.69,1,8,43.81,19.4,7.733064516129032,11.4,3.0016129032258063,False,True,False,False
84.67,8.9,59.61,9.0,15.42,2,8,53.35,24.4,4.866091954022989,32.8,3.4258620689655177,False,False,False,True
90.64,8.8,54.84,8.5,13.01,3,9,48.24,24.6,5.460240963855421,46.8,3.3036144578313253,False,True,False,False
87.54,9.1,78.28,7.5,27.25,4,8,57.6,25.7,4.681283422459893,70.8,4.186096256684492,False,False,False,False
88.39,8.0,81.68,7.2,11.94,3,10,73.23,35.1,3.3865900383141763,75.30000000000001,3.129501915708812,False,False,True,False
82.71,8.0,76.89,6.4,23.3,4,11,55.32,29.5,4.241538461538461,74.0,3.943076923076923,False,False,True,False
98.29,8.4,56.7,6.4,3.1,1,9,62.72,26.5,5.3129729729729736,17.5,3.064864864864865,True,False,False,False
86.91,9.8,72.99,8.9,8.06,2,7,50.71,21.2,5.717763157894737,28.4,4.801973684210526,False,True,False,False
86.39,8.4,58.24,5.4,16.59,1,10,48.72,28.2,4.499479166666667,18.2,3.0333333333333337,False,True,False,False
81.78,8.8,86.46,7.4,37.51,4,9,59.96,30.0,3.7172727272727273,84.0,3.9299999999999997,True,False,False,False
92.33,7.6,77.07,7.4,15.4,3,8,58.33,29.1,4.177828054298642,63.300000000000004,3.487330316742081,True,False,False,False
85.38,9.6,34.44,9.0,26.73,1,5,29.47,12.6,9.927906976744186,7.6,4.004651162790697,True,False,False,False
93.56,7.2,53.63,7.5,5.0,3,14,66.75,39.1,3.5846743295019157,75.30000000000001,2.0547892720306513,False,False,False,False
92.85,9.2,55.45,8.4,5.52,1,5,48.08,16.0,7.7375,11.0,4.620833333333334,False,True,False,False
91.06,7.8,75.68,8.3,2.81,4,12,61.43,34.4,3.891452991452992,89.6,3.2341880341880347,False,False,False,False
88.37,7.7,62.27,7.4,12.56,5,12,57.34,35.5,3.6069387755102045,117.5,2.5416326530612245,True,False,False,False
92.95,7.9,67.24,6.5,6.73,5,8,63.45,28.2,4.3844339622641515,101.0,3.171698113207547,False,True,False,False
95.86,8.6,51.55,8.4,7.37,3,10,58.07,26.3,5.541040462427746,48.900000000000006,2.9797687861271673,False,False,False,False
78.21,7.3,46.12,7.5,30.55,5,8,43.58,30.0,3.4004347826086954,110.0,2.0052173913043476,False,False,False,False
96.85,8.3,34.97,8.7,1.13,3,8,42.15,19.6,7.686507936507936,34.8,2.7753968253968253,True,False,False,False
88.21,8.7,55.53,8.5,22.53,1,8,48.47,24.3,5.098843930635837,16.3,3.2098265895953757,False,True,False,False
87.35,7.7,69.87,8.9,15.49,2,9,57.4,27.3,4.5259067357512945,36.6,3.6202072538860106,True,False,False,False
84.09,8.5,41.94,9.0,20.51,1,6,35.35,15.2,8.244117647058824,9.2,4.111764705882353,False,True,False,False
81.07,8.8,73.75,5.6,22.73,4,11,56.42,37.2,2.980514705882353,104.8,2.7113970588235294,False,False,True,False
85.16,9.9,30.87,7.2,12.88,3,4,31.26,14.7,7.2786324786324785,32.099999999999994,2.638461538461539,False,False,False,True
86.0,7.8,33.46,7.0,12.16,4,9,50.33,31.1,3.7229437229437226,88.4,1.4484848484848485,False,False,False,True
83.86,8.8,66.6,7.6,29.47,3,7,47.52,23.5,4.792,49.5,3.8057142857142856,False,False,False,True
84.37,8.5,52.24,8.7,34.92,3,6,45.72,20.1,5.587417218543047,42.3,3.4596026490066225,True,False,False,False
90.91,7.8,76.92,8.6,8.11,5,10,62.14,32.9,3.803765690376569,114.5,3.2184100418410044,False,False,True,False
98.09,7.0,69.74,9.0,4.36,4,7,50.57,24.4,5.330978260869566,69.6,3.7902173913043478,False,True,False,False
83.65,8.7,82.89,6.3,35.96,5,14,64.65,39.9,3.109665427509294,129.5,3.0814126394052046,False,False,False,False
94.25,9.2,33.47,6.7,14.32,1,6,40.22,19.3,6.590909090909091,13.3,2.3405594405594403,False,True,False,False
89.28,8.3,62.75,6.9,22.28,4,10,57.66,36.1,3.2944649446494463,104.4,2.3154981549815496,False,False,False,False
89.37,9.5,64.37,9.0,14.7,1,5,38.62,15.0,8.124545454545455,10.0,5.8518181818181825,False,True,False,False
93.88,7.4,82.57,5.8,5.47,5,13,73.64,44.2,2.9155279503105587,156.0,2.564285714285714,False,False,True,False
86.8,8.1,79.16,7.5,23.78,3,11,57.71,32.2,3.90990990990991,63.599999999999994,3.5657657657657658,False,False,False,False
83.19,8.4,44.55,7.5,21.24,4,7,44.91,26.3,4.098029556650246,77.2,2.194581280788177,True,False,False,False
89.84,9.2,34.59,9.0,8.52,3,11,48.09,30.1,4.469651741293532,57.300000000000004,1.7208955223880598,False,True,False,False
83.3,9.0,56.45,9.0,18.35,2,6,46.17,18.3,6.263157894736842,24.6,4.2443609022556394,False,True,False,False
82.75,9.3,76.76,8.1,31.98,2,10,56.88,31.2,3.7274774774774775,42.4,3.457657657657658,False,False,False,False
87.75,8.5,49.55,9.0,23.82,4,7,40.66,21.3,5.735294117647059,57.2,3.2385620915032676,True,False,False,False
97.04,8.0,37.76,6.8,4.33,3,9,47.96,24.3,5.953374233128835,45.900000000000006,2.316564417177914,True,False,False,False
84.42,7.0,79.42,5.7,22.15,4,13,74.39,45.0,2.558181818181818,128.0,2.4066666666666667,False,False,True,False
80.28,8.8,48.48,9.0,28.26,1,9,42.18,22.8,5.424324324324324,13.8,3.2756756756756755,True,False,False,False
85.44,9.5,41.15,8.6,31.81,3,10,40.16,25.2,5.274074074074075,45.599999999999994,2.5401234567901234,True,False,False,False
81.07,8.1,40.12,8.0,25.35,5,12,42.07,32.9,3.7018264840182646,104.5,1.8319634703196348,True,False,False,False
92.13,7.8,45.32,6.1,6.53,3,8,52.25,26.3,4.773575129533678,54.900000000000006,2.348186528497409,False,False,False,True
87.14,8.1,72.6,5.0,28.55,4,13,61.49,36.9,3.4995983935742974,95.6,2.9156626506024095,False,False,True,False
82.67,9.6,43.71,9.0,27.26,3,9,35.45,21.7,6.034306569343066,38.099999999999994,3.19051094890511,False,True,False,False
94.21,8.2,37.14,7.2,1.46,4,10,48.61,32.2,4.060775862068965,88.8,1.6008620689655173,False,False,False,False
93.01,8.7,29.33,6.2,16.76,4,8,45.43,25.7,4.973796791443851,70.8,1.5684491978609625,False,True,False,False
90.55,7.6,55.98,6.3,13.65,5,12,62.47,42.2,2.90224358974359,151.0,1.794230769230769,False,False,True,False
81.38,7.5,72.28,5.0,26.94,6,11,60.91,40.4,2.6769736842105263,176.39999999999998,2.3776315789473688,False,False,False,False
90.83,9.7,45.42,6.6,9.04,3,7,54.46,26.1,4.518905472636815,57.300000000000004,2.2597014925373133,False,False,True,False
87.64,8.4,62.84,5.9,23.84,5,14,65.63,41.7,3.053658536585366,138.5,2.189547038327526,True,False,False,False
76.08,9.6,42.59,6.6,36.57,1,8,47.85,24.4,4.372413793103449,16.4,2.4477011494252876,False,False,False,False
84.82,10.0,43.64,5.3,32.01,1,8,45.61,18.9,7.127731092436974,10.9,3.6672268907563024,True,False,False,False
82.71,9.6,33.47,9.0,36.9,2,6,41.6,18.5,6.126666666666666,25.0,2.4792592592592593,False,True,False,False
80.79,8.4,27.7,7.4,39.15,3,7,42.76,24.1,4.46353591160221,51.300000000000004,1.5303867403314915,False,True,False,False
90.69,8.3,72.92,7.8,0.92,4,11,66.24,37.6,3.285869565217391,106.4,2.6420289855072463,False,False,False,False
84.88,9.2,61.49,7.4,25.1,3,10,60.73,31.9,3.7065502183406114,65.69999999999999,2.685152838427948,False,False,False,False
86.46,7.9,85.71,4.7,16.81,6,12,72.73,41.0,2.8819999999999997,174.0,2.8569999999999998,False,False,True,False
76.45,7.9,45.44,7.1,34.46,4,11,47.09,34.9,3.0702811244979924,95.6,1.8248995983935743,False,False,True,False
87.99,9.3,39.96,9.0,10.45,1,9,53.9,26.6,4.7306451612903215,17.6,2.1483870967741936,True,False,False,False
82.57,7.8,52.86,7.5,39.25,2,9,55.89,28.7,3.9888888888888885,39.4,2.553623188405797,False,False,False,False
82.22,9.0,66.12,7.6,24.74,3,5,52.47,19.0,5.481333333333334,42.0,4.408,False,True,False,False
79.78,8.5,56.82,5.7,31.84,4,13,58.03,37.0,3.1912000000000003,96.0,2.2728,False,False,True,False
96.12,8.0,62.46,6.6,3.88,2,10,67.39,33.9,3.8602409638554223,47.8,2.5084337349397594,False,False,True,False
93.65,9.3,40.59,7.3,7.75,1,9,45.82,22.1,6.641843971631206,13.1,2.8787234042553194,False,True,False,False
80.72,8.3,44.41,6.4,30.46,5,14,59.08,39.8,3.0119402985074624,129.0,1.6570895522388058,False,False,True,False
97.07,8.5,83.67,5.1,5.0,5,11,63.26,31.0,4.6223809523809525,100.0,3.9842857142857144,True,False,False,False
84.81,8.1,66.17,6.1,32.77,2,12,57.77,34.1,3.6714285714285713,44.2,2.864502164502164,False,False,False,False
92.54,8.4,67.33,8.5,1.05,2,9,45.79,26.9,4.896296296296297,35.8,3.5624338624338625,False,True,False,False
80.61,7.2,72.21,6.0,26.46,4,14,68.85,48.3,2.28356940509915,137.2,2.045609065155807,False,False,False,False
93.28,7.6,68.28,7.2,14.92,5,11,62.76,31.9,4.259360730593608,104.5,3.1178082191780825,False,False,True,False
85.68,8.6,44.93,5.6,24.65,3,14,65.54,40.1,3.1616236162361626,78.30000000000001,1.6579335793357932,False,False,True,False
82.73,9.1,59.35,7.6,27.99,1,9,46.69,23.7,5.269426751592357,14.7,3.780254777070064,False,True,False,False
87.63,8.7,40.55,9.0,14.03,2,10,46.93,26.8,4.9230337078651685,33.6,2.278089887640449,True,False,False,False
88.13,8.8,50.79,7.4,4.76,3,6,45.75,17.4,7.107258064516128,34.2,4.095967741935484,False,False,False,True
91.87,8.2,58.6,8.1,3.25,4,9,62.12,32.3,3.780658436213992,93.2,2.411522633744856,False,True,False,False
84.29,8.4,71.02,6.3,23.76,4,10,58.76,30.5,3.92046511627907,82.0,3.303255813953488,False,False,False,True
81.68,8.1,65.68,8.0,21.07,4,10,62.11,31.5,3.6302222222222227,86.0,2.9191111111111114,False,False,False,True
87.47,9.3,68.93,5.7,29.82,3,8,57.77,23.3,5.366257668711656,45.900000000000006,4.228834355828221,True,False,False,False
91.0,8.5,36.2,8.0,20.63,3,5,41.14,16.9,7.054263565891473,35.7,2.806201550387597,False,False,False,True
87.52,8.1,47.04,8.1,17.19,2,8,44.29,25.7,4.680213903743315,35.4,2.5155080213903744,False,False,False,True
89.92,9.3,34.36,8.5,16.22,2,9,40.66,24.5,5.44969696969697,31.0,2.0824242424242425,True,False,False,False
98.42,9.1,67.57,6.5,1.54,4,12,63.59,32.9,4.4940639269406395,83.6,3.0853881278538813,False,False,False,True
91.43,7.8,80.39,7.1,13.75,5,14,68.24,43.5,2.9977049180327873,147.5,2.6357377049180326,False,False,False,True
77.64,8.1,42.53,7.8,39.05,1,6,37.32,23.4,4.219565217391304,17.4,2.311413043478261,False,False,False,True
77.19,9.9,28.82,7.4,35.01,1,4,35.54,13.5,7.351428571428571,9.5,2.744761904761905,False,True,False,False
93.65,9.2,50.16,7.4,13.51,3,6,44.8,17.9,7.259689922480621,35.7,3.8883720930232553,False,True,False,False
85.11,8.9,71.12,9.0,23.72,3,6,53.04,20.6,5.4557692307692305,43.8,4.55897435897436,False,True,False,False
83.45,9.3,62.36,7.9,33.97,3,8,56.58,26.6,4.25765306122449,55.800000000000004,3.1816326530612242,True,False,False,False
86.15,8.8,42.57,7.2,5.0,3,7,46.05,26.8,4.141826923076923,59.400000000000006,2.0466346153846153,False,False,True,False
94.02,8.1,81.58,5.9,1.21,2,8,58.18,29.7,4.141850220264317,43.4,3.593832599118943,False,False,False,True
89.36,7.4,73.58,6.8,3.44,2,12,60.75,34.1,3.868398268398268,44.2,3.185281385281385,False,False,False,True
91.36,8.4,39.24,8.0,20.66,3,8,55.12,26.6,4.661224489795918,55.800000000000004,2.0020408163265304,True,False,False,False
79.78,8.5,78.7,7.8,38.79,3,8,54.61,29.3,3.5775784753363227,63.900000000000006,3.5291479820627805,False,False,False,True
86.92,9.1,48.79,8.3,27.88,3,9,45.58,24.1,5.398757763975155,45.3,3.0304347826086953,False,True,False,False
93.31,6.7,60.45,5.2,3.3,5,14,66.85,48.2,2.6508522727272728,171.0,1.7173295454545454,False,False,True,False
88.27,8.1,61.36,5.8,7.98,2,9,56.91,28.3,4.348275862068965,38.6,3.0226600985221674,False,False,False,False
78.5,6.9,73.9,7.5,30.97,2,11,54.08,30.9,3.7559808612440193,39.8,3.5358851674641154,False,False,False,True
82.52,9.5,60.27,8.9,33.74,1,4,39.01,12.9,8.335353535353535,8.9,6.087878787878788,False,True,False,False
81.92,7.8,39.26,7.0,24.9,2,10,49.93,27.4,4.452173913043478,34.8,2.133695652173913,False,False,False,False
86.81,7.7,92.67,7.6,25.95,3,14,79.48,39.3,3.3007604562737645,75.9,3.523574144486692,False,False,True,False
99.29,8.2,44.13,8.1,1.62,2,6,48.2,22.7,5.609604519774012,33.4,2.493220338983051,False,False,False,False
78.16,9.4,65.01,8.9,33.23,1,4,40.4,16.0,6.012307692307692,12.0,5.000769230769231,False,True,False,False
86.15,8.7,70.99,8.6,31.64,2,8,52.98,26.2,4.486979166666667,36.4,3.697395833333333,False,False,False,False
95.53,8.2,42.31,5.4,10.73,3,11,60.2,31.0,4.549047619047619,60.0,2.014761904761905,True,False,False,False
85.06,8.3,45.39,7.7,28.49,3,12,53.79,34.6,3.604237288135593,67.80000000000001,1.9233050847457627,False,False,False,False
92.61,9.0,75.87,6.3,8.99,1,6,58.87,23.3,5.060655737704918,17.3,4.145901639344262,False,False,False,True
98.39,9.5,51.08,7.9,2.09,1,3,41.78,11.6,10.248958333333334,8.6,5.320833333333334,False,False,False,True
88.48,6.6,68.0,7.6,8.44,5,8,62.34,29.6,3.9150442477876104,108.0,3.0088495575221237,True,False,False,False
92.92,9.8,51.72,6.8,7.56,1,6,51.4,22.6,5.279545454545454,16.6,2.9386363636363635,False,True,False,False
89.56,8.5,68.0,8.3,13.84,5,12,56.72,33.9,3.910917030567686,109.5,2.9694323144104806,False,False,False,True
90.54,8.9,66.36,6.9,17.03,2,11,52.63,31.9,4.134246575342466,41.8,3.03013698630137,False,False,True,False
86.65,8.6,43.81,9.0,20.59,1,5,45.21,18.1,6.145390070921986,13.1,3.1070921985815607,False,False,False,True
84.6,8.6,47.99,7.6,19.33,1,7,42.8,18.8,6.609374999999999,11.8,3.74921875,False,False,False,True
86.46,8.6,71.25,8.1,11.19,1,9,54.38,23.7,5.507006369426751,14.7,4.538216560509555,False,True,False,False
89.63,9.5,61.74,4.9,1.65,3,9,58.68,28.1,4.459203980099502,57.300000000000004,3.071641791044776,False,False,False,False
85.97,8.8,39.74,8.5,5.0,1,7,45.26,19.9,6.184892086330935,12.9,2.858992805755396,False,False,False,True
83.65,8.2,83.4,5.6,16.13,5,11,54.99,33.5,3.5595744680851067,112.5,3.5489361702127664,True,False,False,False
92.13,8.9,79.81,6.7,12.3,4,11,60.98,36.4,3.4897727272727272,101.6,3.023106060606061,False,False,False,False
86.03,8.4,43.06,7.0,34.74,3,10,54.81,28.1,4.504188481675392,54.300000000000004,2.2544502617801045,False,False,True,False
80.33,8.5,78.94,9.0,30.0,3,11,50.38,29.3,4.162176165803109,54.900000000000006,4.090155440414508,False,True,False,False
84.46,7.5,78.22,6.8,34.38,4,10,57.89,33.1,3.5045643153526966,92.4,3.2456431535269705,False,False,True,False
91.45,10.0,44.81,7.6,20.05,1,7,49.37,19.7,6.6751824817518255,12.7,3.2708029197080295,False,False,False,False
88.49,7.8,49.04,6.3,5.67,3,11,56.28,33.5,3.7655319148936166,67.5,2.086808510638298,False,False,False,False
80.88,8.2,74.08,4.1,28.0,3,10,60.61,31.5,3.5946666666666665,64.5,3.2924444444444445,False,False,False,False
95.52,6.7,82.89,7.6,8.64,3,12,70.48,32.5,4.442790697674418,61.5,3.8553488372093025,False,False,True,False
85.06,8.1,49.15,6.1,17.93,3,11,52.49,33.6,3.604237288135593,67.80000000000001,2.0826271186440675,False,False,False,False
90.33,8.2,54.13,7.6,3.07,4,11,53.25,33.1,3.91038961038961,88.4,2.343290043290043,False,False,True,False
77.71,8.0,52.89,7.1,33.1,4,11,54.12,33.7,3.2789029535864977,90.8,2.231645569620253,False,False,False,False
92.37,7.3,64.89,7.9,5.47,3,9,58.17,31.4,3.947435897435898,67.19999999999999,2.7730769230769234,True,False,False,False
78.5,9.0,45.45,9.0,36.17,1,8,47.19,23.4,4.786585365853659,15.4,2.7713414634146347,False,False,False,False
78.52,7.0,45.73,9.0,34.64,3,11,48.4,36.6,2.95187969924812,76.80000000000001,1.719172932330827,False,False,True,False
85.57,8.3,65.34,9.0,18.85,1,4,47.05,15.5,6.845599999999999,11.5,5.2272,False,False,False,True
81.57,8.0,78.85,7.4,29.9,3,13,61.54,36.2,3.3706611570247933,69.6,3.258264462809917,False,False,False,False
84.54,9.4,55.55,9.0,24.97,2,9,46.51,29.0,4.025714285714286,40.0,2.645238095238095,False,False,False,True
82.32,8.7,52.01,7.6,32.22,2,8,39.37,23.7,4.929341317365269,31.4,3.11437125748503,True,False,False,False
83.02,8.6,47.76,8.2,17.56,2,9,44.82,28.1,4.1303482587064675,38.2,2.3761194029850743,False,True,False,False
84.01,8.0,53.36,9.0,31.54,3,10,48.2,30.2,3.962735849056604,60.599999999999994,2.516981132075472,True,False,False,False
91.61,8.0,88.8,7.3,18.77,2,10,71.58,30.0,4.362380952380953,40.0,4.228571428571429,False,False,False,False
77.28,9.3,70.24,8.4,37.67,1,6,50.19,20.5,4.985806451612904,14.5,4.531612903225806,False,False,False,True
89.98,8.7,39.44,6.6,19.71,3,13,53.95,36.5,3.67265306122449,70.5,1.609795918367347,False,False,False,True
87.16,8.8,61.13,9.0,18.77,2,9,56.15,31.3,3.7407725321888408,44.6,2.6236051502145923,False,False,True,False
86.44,9.1,57.92,7.9,31.51,3,7,42.18,21.5,5.5767741935483865,43.5,3.736774193548387,False,False,False,True
80.63,7.7,73.71,6.7,32.95,6,13,66.4,43.7,2.543533123028391,184.2,2.3252365930599366,False,False,True,False
81.6,8.7,49.75,8.2,22.4,1,4,43.1,11.4,9.714285714285714,7.4,5.9226190476190474,False,True,False,False
89.73,7.3,80.56,5.9,7.6,4,12,66.45,42.6,2.8395569620253163,122.4,2.5493670886075948,False,False,False,False
90.26,7.7,82.22,8.1,18.98,3,10,67.42,34.1,3.59601593625498,72.30000000000001,3.275697211155378,False,False,True,False
74.79,8.7,51.78,7.9,38.74,1,10,43.27,26.8,4.201685393258427,16.8,2.9089887640449437,False,True,False,False
84.83,8.9,74.99,9.0,30.24,2,7,53.4,25.3,4.395336787564767,36.6,3.8854922279792743,False,False,False,True
82.62,8.8,69.31,9.0,5.0,2,8,47.5,21.1,5.859574468085107,26.2,4.915602836879433,False,False,False,True
94.3,7.3,66.82,7.8,1.8,2,8,58.87,25.7,5.042780748663102,35.4,3.5732620320855615,False,True,False,False
82.5,8.6,80.6,6.1,18.98,5,10,60.92,34.9,3.1853281853281854,124.5,3.111969111969112,False,False,False,True
88.89,9.3,38.66,9.0,26.04,2,4,28.94,7.4,20.202272727272724,6.8,8.786363636363635,False,True,False,False
79.72,8.1,54.72,8.1,33.29,4,11,43.63,29.6,4.0673469387755095,74.4,2.7918367346938773,False,False,True,False
95.4,7.7,88.89,6.0,2.45,6,13,78.23,46.3,2.7813411078717207,199.79999999999998,2.5915451895043735,False,False,True,False
85.55,8.3,66.47,8.1,34.17,2,10,56.31,28.6,4.364795918367347,37.2,3.3913265306122446,False,True,False,False
81.78,7.6,90.96,5.6,22.16,6,16,72.66,36.0,3.894285714285714,120.0,4.331428571428571,False,False,True,False
90.78,8.1,43.47,7.6,8.29,3,10,55.47,35.2,3.4648854961832063,75.6,1.6591603053435116,False,False,True,False
87.25,7.8,74.53,7.1,13.03,6,15,71.11,43.1,2.9982817869415808,168.60000000000002,2.561168384879725,False,False,True,False
92.94,8.5,39.95,7.6,11.64,3,11,56.85,28.6,4.9967741935483865,52.800000000000004,2.1478494623655915,True,False,False,False
83.8,7.9,63.71,6.3,5.0,4,12,64.44,39.0,2.992857142857143,108.0,2.275357142857143,False,False,False,False
90.7,10.0,36.57,8.4,2.54,2,6,42.48,26.0,4.319047619047619,40.0,1.7414285714285715,False,False,False,True
92.99,9.3,39.04,7.5,6.76,1,6,48.01,22.8,5.224157303370786,16.8,2.193258426966292,True,False,False,False
81.24,8.5,40.67,6.3,32.6,3,11,47.69,35.4,3.1984251968503936,73.19999999999999,1.601181102362205,False,False,True,False
87.99,9.2,58.66,9.0,5.74,3,5,37.33,17.7,6.422627737226278,38.099999999999994,4.281751824817518,False,True,False,False
87.65,8.5,59.75,7.3,9.72,4,13,68.5,42.7,2.8550488599348536,118.8,1.9462540716612378,False,False,True,False
88.19,8.8,41.79,8.2,18.41,4,8,48.02,28.4,4.121028037383177,81.6,1.952803738317757,False,False,False,False
84.98,9.2,57.76,6.5,20.93,2,8,68.08,27.1,4.227860696517413,38.2,2.8736318407960195,False,False,True,False
79.89,9.8,33.29,9.0,30.66,1,8,34.36,19.2,6.548360655737706,11.2,2.728688524590164,False,True,False,False
92.49,8.7,87.79,7.8,18.17,4,9,64.71,29.6,4.281944444444444,82.4,4.0643518518518515,False,False,False,False
81.44,8.4,57.6,7.0,31.7,5,9,56.83,33.0,3.2576,120.0,2.3040000000000003,False,False,True,False
80.18,8.3,54.37,8.5,24.92,2,8,47.84,27.6,3.892233009708738,39.2,2.6393203883495144,False,False,False,False
88.54,9.7,74.19,7.9,4.97,1,6,55.56,22.7,5.00225988700565,16.7,4.191525423728813,False,False,False,True
89.01,9.1,63.63,5.7,6.68,2,7,49.92,18.4,7.178225806451613,22.8,5.131451612903226,False,False,False,True
91.83,7.6,79.06,7.4,17.76,4,12,61.99,35.7,3.717813765182186,94.8,3.2008097165991907,False,False,True,False
83.59,8.4,70.98,8.3,16.18,3,9,58.17,31.9,3.4974895397489543,68.69999999999999,2.969874476987448,False,False,False,False
81.96,8.6,76.04,8.4,29.87,4,9,51.98,25.9,4.578770949720671,67.6,4.248044692737431,False,True,False,False
88.4,8.2,51.39,7.6,23.44,4,10,43.69,27.0,4.911111111111111,68.0,2.855,False,False,True,False
